WORD	arg0(np)-v(v)-arg1(np)-arg2(pp)	arg0(np)-v(v)-arg2(np)-arg1(np)	PREF	LLR	PRES	LOR	MI	DPC2W	DPW2C
ship.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923
split.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923
squeeze.02	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923
switch.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923
allocate.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
attract.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
block.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
brief.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
carry.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
collect.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
congratulate.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
dedicate.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
destroy.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
file.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
forgive.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
identify.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
indict.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
infuse.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
kill.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
learn.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
list.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
occupy.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
plunge.02	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
pose.02	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
raise.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
recover.02	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
represent.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
reward.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
subject.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
talk.02	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
tear.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
trace.02	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
value.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
wage.01	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
do.02	60	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.82255851986725	0.536927351055034	0.480387273533234	0.0999833152133969	0.00413538355281617	0.0596868797450891
name.01	15	1	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.82240965608486	0.503562131693216	1.17124682477664	0.187446156463736	0.00188130351532269	0.114500450382825
assign.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
build.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
call.02	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
close.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
clothe.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
credit.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
demand.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
deter.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
direct.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
distance.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
drop.05	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
execute.02	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
extort.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
funnel.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
gain.02	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
hail.02	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
heap.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
hide.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
hold.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
import.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
investigate.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
leave.02	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
level.03	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
make.19	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
miss.02	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
pave.02	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
peg.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
pin.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
position.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
post.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
press.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
push.02	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
raise.02	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
recommend.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
rescue.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
return.03	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
rush.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
save.03	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
shove.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
solve.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
speak.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
spill.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
spread.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
sprinkle.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
start.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
steer.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
strike.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
summon.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
target.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
thrust.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
wipe.01	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
provide.01	91	14	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.48123772370446	0.49004905479277	0.337871816975637	0.0741046833877916	0.00469007748448306	0.0440860215053763
hear.01	13	1	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.31975141891102	0.434220087642263	1.02778121731656	0.173640356938706	0.00151746869633051	0.105518749597993
leave.12	32	4	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.20093851335158	0.433892318340594	0.543196269514313	0.110630559412905	0.00243152659540026	0.0659706536833475
adapt.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
approve.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
attack.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
beat.03	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
begin.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
boost.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
bury.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
call.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
castigate.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
catch.03	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
challenge.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
chastise.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
compliment.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
conclude.02	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
convince.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
counter.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
create.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
cushion.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
cut.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
depict.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
derive.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
deserve.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
design.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
dip.02	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
dismiss.02	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
dispatch.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
earmark.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
educate.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
embrace.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
encourage.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
end.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
fault.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
feel.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
feel.03	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
handle.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
hang.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
hire.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
hurt.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
incorporate.02	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
inflict.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
inherit.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
know.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
lease.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
leave.11	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
liken.03	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
lose.04	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
lower.05	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
mistake.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
mix.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
pack.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
preclude.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
price.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
promote.02	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
propel.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
prove.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
pull.06	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
rate.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
require.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
rub.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
shield.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
shout.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
stab.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
stand.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
stop.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
sweep.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
tout.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
transmit.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
wash.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
wreak.01	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
yield.03	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
deliver.01	19	2	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.11668692865362	0.411557969383592	0.714369812994981	0.136165651520043	0.0017615155261884	0.0817450778388279
aggravate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
ally.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
